assembly_id,scope,bin_index,bin_label,frame_min,frame_max,clip_count,duration_sum_seconds,duration_average_seconds
NPC/Class_A/210112/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210112/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210112/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210112/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210112/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210112/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210112/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210112/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210112/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210112/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210112/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210112/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210112/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210112/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210112/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210112/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210112/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210112/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210112/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210112/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210113/Default,all,0,0–30帧,0,30,1,0.03333333507180214,0.03333333507180214
NPC/Class_A/210113/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210113/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210113/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210113/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210113/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210113/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210113/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210113/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210113/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210113/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210113/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210113/Default,all,12,361–390帧,361,390,1,12.066666603088379,12.066666603088379
NPC/Class_A/210113/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210113/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210113/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210113/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210113/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210113/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210113/Default,all,19,571–600帧,571,600,1,19.33333396911621,19.33333396911621
NPC/Class_A/210113/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/210113/Default,core,0,0–30帧,0,30,1,0.03333333507180214,0.03333333507180214
NPC/Class_A/210113/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210113/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210113/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210113/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210113/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210113/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210113/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210113/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210113/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210113/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210113/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210113/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210113/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210113/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210113/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210113/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210113/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210113/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210113/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210113/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210114/Default,all,0,0–30帧,0,30,6,2.833333320915699,0.4722222201526165
NPC/Class_A/210114/Default,all,1,31–60帧,31,60,12,19.333333253860474,1.6111111044883728
NPC/Class_A/210114/Default,all,2,61–90帧,61,90,16,40.46666693687439,2.5291666835546494
NPC/Class_A/210114/Default,all,3,91–120帧,91,120,16,55.333332538604736,3.458333283662796
NPC/Class_A/210114/Default,all,4,121–150帧,121,150,17,76.93333339691162,4.52549019981833
NPC/Class_A/210114/Default,all,5,151–180帧,151,180,17,91.66666650772095,5.39215685339535
NPC/Class_A/210114/Default,all,6,181–210帧,181,210,11,78.30000066757202,7.118181878870184
NPC/Class_A/210114/Default,all,7,211–240帧,211,240,16,121.6666669845581,7.604166686534882
NPC/Class_A/210114/Default,all,8,241–270帧,241,270,7,59.19999980926514,8.45714282989502
NPC/Class_A/210114/Default,all,9,271–300帧,271,300,4,37.79999923706055,9.449999809265137
NPC/Class_A/210114/Default,all,10,301–330帧,301,330,4,42.10000038146973,10.525000095367432
NPC/Class_A/210114/Default,all,11,331–360帧,331,360,7,82.13333320617676,11.733333315168109
NPC/Class_A/210114/Default,all,12,361–390帧,361,390,6,74.33333396911621,12.388888994852701
NPC/Class_A/210114/Default,all,13,391–420帧,391,420,5,68.19999885559082,13.639999771118164
NPC/Class_A/210114/Default,all,14,421–450帧,421,450,3,43.30000114440918,14.43333371480306
NPC/Class_A/210114/Default,all,15,451–480帧,451,480,7,108.30000019073486,15.47142859867641
NPC/Class_A/210114/Default,all,16,481–510帧,481,510,1,16.03333282470703,16.03333282470703
NPC/Class_A/210114/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210114/Default,all,18,541–570帧,541,570,1,18.66666603088379,18.66666603088379
NPC/Class_A/210114/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210114/Default,all,20,>600帧,601,,1,20.0,20.0
NPC/Class_A/210114/Default,core,0,0–30帧,0,30,2,0.06666667014360428,0.03333333507180214
NPC/Class_A/210114/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210114/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210114/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210114/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210114/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210114/Default,core,6,181–210帧,181,210,1,13.666666984558105,13.666666984558105
NPC/Class_A/210114/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210114/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210114/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210114/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210114/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210114/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210114/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210114/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210114/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210114/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210114/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210114/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210114/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210114/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210116/Default,all,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210116/Default,all,1,31–60帧,31,60,3,4.0333333015441895,1.3444444338480632
NPC/Class_A/210116/Default,all,2,61–90帧,61,90,4,9.0,2.25
NPC/Class_A/210116/Default,all,3,91–120帧,91,120,1,3.2666666507720947,3.2666666507720947
NPC/Class_A/210116/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210116/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210116/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210116/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210116/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210116/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210116/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210116/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210116/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210116/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210116/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210116/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210116/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210116/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210116/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210116/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210116/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/210116/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210116/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210116/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210116/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210116/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210116/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210116/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210116/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210116/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210116/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210116/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210116/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210116/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210116/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210116/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210116/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210116/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210116/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210116/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210116/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210116/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210117/Default,all,0,0–30帧,0,30,6,1.8999999910593033,0.31666666517655057
NPC/Class_A/210117/Default,all,1,31–60帧,31,60,6,9.600000143051147,1.600000023841858
NPC/Class_A/210117/Default,all,2,61–90帧,61,90,4,9.666666746139526,2.4166666865348816
NPC/Class_A/210117/Default,all,3,91–120帧,91,120,1,3.633333444595337,3.633333444595337
NPC/Class_A/210117/Default,all,4,121–150帧,121,150,2,9.166666984558105,4.583333492279053
NPC/Class_A/210117/Default,all,5,151–180帧,151,180,3,16.5,5.5
NPC/Class_A/210117/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210117/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210117/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210117/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210117/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210117/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210117/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210117/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210117/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210117/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210117/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210117/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210117/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210117/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210117/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/210117/Default,core,0,0–30帧,0,30,4,0.13333334028720856,0.03333333507180214
NPC/Class_A/210117/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210117/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210117/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210117/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210117/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210117/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210117/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210117/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210117/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210117/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210117/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210117/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210117/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210117/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210117/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210117/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210117/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210117/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210117/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210117/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210118/Default,all,0,0–30帧,0,30,4,1.7666666954755783,0.4416666738688946
NPC/Class_A/210118/Default,all,1,31–60帧,31,60,2,3.8333332538604736,1.9166666269302368
NPC/Class_A/210118/Default,all,2,61–90帧,61,90,10,24.03333330154419,2.403333330154419
NPC/Class_A/210118/Default,all,3,91–120帧,91,120,19,65.90000057220459,3.46842108274761
NPC/Class_A/210118/Default,all,4,121–150帧,121,150,14,63.33333206176758,4.523809432983398
NPC/Class_A/210118/Default,all,5,151–180帧,151,180,20,109.8333330154419,5.491666650772094
NPC/Class_A/210118/Default,all,6,181–210帧,181,210,26,170.39999961853027,6.553846139174241
NPC/Class_A/210118/Default,all,7,211–240帧,211,240,15,112.66666746139526,7.511111164093018
NPC/Class_A/210118/Default,all,8,241–270帧,241,270,7,60.000000953674316,8.57142870766776
NPC/Class_A/210118/Default,all,9,271–300帧,271,300,6,55.90000057220459,9.316666762034098
NPC/Class_A/210118/Default,all,10,301–330帧,301,330,2,32.56666564941406,16.28333282470703
NPC/Class_A/210118/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210118/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210118/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210118/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210118/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210118/Default,all,16,481–510帧,481,510,1,33.33333206176758,33.33333206176758
NPC/Class_A/210118/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210118/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210118/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210118/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/210118/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210118/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210118/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210118/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210118/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210118/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210118/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210118/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210118/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210118/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210118/Default,core,10,301–330帧,301,330,1,21.66666603088379,21.66666603088379
NPC/Class_A/210118/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210118/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210118/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210118/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210118/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210118/Default,core,16,481–510帧,481,510,1,33.33333206176758,33.33333206176758
NPC/Class_A/210118/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210118/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210118/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210118/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210119/Default,all,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210119/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210119/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210119/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210119/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210119/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210119/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210119/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210119/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210119/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210119/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210119/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210119/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210119/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210119/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210119/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210119/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210119/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210119/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210119/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210119/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/210119/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210119/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210119/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210119/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210119/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210119/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210119/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210119/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210119/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210119/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210119/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210119/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210119/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210119/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210119/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210119/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210119/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210119/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210119/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210119/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210119/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210120/Default,all,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210120/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210120/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210120/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210120/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210120/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210120/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210120/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210120/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210120/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210120/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210120/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210120/Default,all,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210120/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210120/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210120/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210120/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210120/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210120/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210120/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210120/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/210120/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210120/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210120/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210120/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210120/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210120/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210120/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210120/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210120/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210120/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210120/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210120/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210120/Default,core,12,361–390帧,361,390,0,0,0.0
NPC/Class_A/210120/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210120/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210120/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210120/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210120/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210120/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210120/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210120/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210121/Default,all,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210121/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210121/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210121/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210121/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210121/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210121/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210121/Default,all,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210121/Default,all,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210121/Default,all,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210121/Default,all,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210121/Default,all,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210121/Default,all,12,361–390帧,361,390,1,24.600000381469727,24.600000381469727
NPC/Class_A/210121/Default,all,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210121/Default,all,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210121/Default,all,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210121/Default,all,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210121/Default,all,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210121/Default,all,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210121/Default,all,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210121/Default,all,20,>600帧,601,,0,0,0.0
NPC/Class_A/210121/Default,core,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210121/Default,core,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210121/Default,core,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210121/Default,core,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210121/Default,core,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210121/Default,core,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210121/Default,core,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210121/Default,core,7,211–240帧,211,240,0,0,0.0
NPC/Class_A/210121/Default,core,8,241–270帧,241,270,0,0,0.0
NPC/Class_A/210121/Default,core,9,271–300帧,271,300,0,0,0.0
NPC/Class_A/210121/Default,core,10,301–330帧,301,330,0,0,0.0
NPC/Class_A/210121/Default,core,11,331–360帧,331,360,0,0,0.0
NPC/Class_A/210121/Default,core,12,361–390帧,361,390,1,24.600000381469727,24.600000381469727
NPC/Class_A/210121/Default,core,13,391–420帧,391,420,0,0,0.0
NPC/Class_A/210121/Default,core,14,421–450帧,421,450,0,0,0.0
NPC/Class_A/210121/Default,core,15,451–480帧,451,480,0,0,0.0
NPC/Class_A/210121/Default,core,16,481–510帧,481,510,0,0,0.0
NPC/Class_A/210121/Default,core,17,511–540帧,511,540,0,0,0.0
NPC/Class_A/210121/Default,core,18,541–570帧,541,570,0,0,0.0
NPC/Class_A/210121/Default,core,19,571–600帧,571,600,0,0,0.0
NPC/Class_A/210121/Default,core,20,>600帧,601,,0,0,0.0
NPC/Class_A/210122/Default,all,0,0–30帧,0,30,0,0,0.0
NPC/Class_A/210122/Default,all,1,31–60帧,31,60,0,0,0.0
NPC/Class_A/210122/Default,all,2,61–90帧,61,90,0,0,0.0
NPC/Class_A/210122/Default,all,3,91–120帧,91,120,0,0,0.0
NPC/Class_A/210122/Default,all,4,121–150帧,121,150,0,0,0.0
NPC/Class_A/210122/Default,all,5,151–180帧,151,180,0,0,0.0
NPC/Class_A/210122/Default,all,6,181–210帧,181,210,0,0,0.0
NPC/Class_A/210122/Default,all,7,211–240帧,211,240,0,0,0.0
