assembly_id,lod_index,mesh_count,native_mesh_count,native_coverage,explicit_triangles,explicit_triangles_known_sum,explicit_triangles_complete,effective_triangles,effective_triangles_known_sum,effective_triangles_complete,role_triangles,weapon_triangles,pet_triangles,summon_triangles,prop_triangles,incar_triangles,active_bones_proxy,active_bones_proxy_complete,primary_role_active_bones,reference_bones_unique,reference_bones_complete,skeleton_asset_bones_unique,skeleton_asset_bones_complete
NPC/Class_A/210088/Default,3,3,3,1.0,1764,1764,true,1764,1764,true,1764,,,,,,124,true,124,254,true,254,true
NPC/Class_A/210088/Default,4,3,3,1.0,648,648,true,648,648,true,648,,,,,,114,true,114,254,true,254,true
NPC/Class_A/210089/Default,0,3,3,1.0,21000,21000,true,21000,21000,true,21000,,,,,,130,true,130,252,true,252,true
NPC/Class_A/210089/Default,1,3,3,1.0,10292,10292,true,10292,10292,true,10292,,,,,,130,true,130,252,true,252,true
NPC/Class_A/210089/Default,2,3,3,1.0,4398,4398,true,4398,4398,true,4398,,,,,,130,true,130,252,true,252,true
NPC/Class_A/210089/Default,3,3,3,1.0,1346,1346,true,1346,1346,true,1346,,,,,,130,true,130,252,true,252,true
NPC/Class_A/210089/Default,4,3,3,1.0,442,442,true,442,442,true,442,,,,,,108,true,108,252,true,252,true
NPC/Class_A/210090/Default,0,3,3,1.0,27692,27692,true,27692,27692,true,27692,,,,,,126,true,126,238,true,238,true
NPC/Class_A/210090/Default,1,3,3,1.0,13031,13031,true,13031,13031,true,13031,,,,,,126,true,126,238,true,238,true
NPC/Class_A/210090/Default,2,3,3,1.0,5827,5827,true,5827,5827,true,5827,,,,,,126,true,126,238,true,238,true
NPC/Class_A/210090/Default,3,3,3,1.0,1822,1822,true,1822,1822,true,1822,,,,,,124,true,124,238,true,238,true
NPC/Class_A/210090/Default,4,3,3,1.0,685,685,true,685,685,true,685,,,,,,111,true,111,238,true,238,true
NPC/Class_A/210091/Default,0,3,3,1.0,43173,43173,true,43173,43173,true,43173,,,,,,106,true,106,237,true,237,true
NPC/Class_A/210091/Default,1,3,3,1.0,19203,19203,true,19203,19203,true,19203,,,,,,106,true,106,237,true,237,true
NPC/Class_A/210091/Default,2,3,3,1.0,8916,8916,true,8916,8916,true,8916,,,,,,106,true,106,237,true,237,true
NPC/Class_A/210091/Default,3,3,3,1.0,2768,2768,true,2768,2768,true,2768,,,,,,104,true,104,237,true,237,true
NPC/Class_A/210091/Default,4,3,3,1.0,954,954,true,954,954,true,954,,,,,,97,true,97,237,true,237,true
NPC/Class_A/210092/Default,0,3,3,1.0,25728,25728,true,25728,25728,true,25728,,,,,,69,true,69,210,true,210,true
NPC/Class_A/210092/Default,1,3,3,1.0,10287,10287,true,10287,10287,true,10287,,,,,,69,true,69,210,true,210,true
NPC/Class_A/210092/Default,2,3,3,1.0,5139,5139,true,5139,5139,true,5139,,,,,,69,true,69,210,true,210,true
NPC/Class_A/210092/Default,3,3,3,1.0,1540,1540,true,1540,1540,true,1540,,,,,,69,true,69,210,true,210,true
NPC/Class_A/210092/Default,4,3,3,1.0,459,459,true,459,459,true,459,,,,,,59,true,59,210,true,210,true
NPC/Class_A/210093/Default,0,3,3,1.0,38939,38939,true,38939,38939,true,38939,,,,,,61,true,61,210,true,210,true
NPC/Class_A/210093/Default,1,3,3,1.0,15573,15573,true,15573,15573,true,15573,,,,,,61,true,61,210,true,210,true
NPC/Class_A/210093/Default,2,3,3,1.0,7783,7783,true,7783,7783,true,7783,,,,,,61,true,61,210,true,210,true
NPC/Class_A/210093/Default,3,3,3,1.0,2331,2331,true,2331,2331,true,2331,,,,,,61,true,61,210,true,210,true
NPC/Class_A/210093/Default,4,3,3,1.0,697,697,true,697,697,true,697,,,,,,61,true,61,210,true,210,true
NPC/Class_A/210094/Default,0,3,3,1.0,24999,24999,true,24999,24999,true,24999,,,,,,60,true,60,211,true,211,true
NPC/Class_A/210094/Default,1,3,3,1.0,9996,9996,true,9996,9996,true,9996,,,,,,60,true,60,211,true,211,true
NPC/Class_A/210094/Default,2,3,3,1.0,4993,4993,true,4993,4993,true,4993,,,,,,60,true,60,211,true,211,true
NPC/Class_A/210094/Default,3,3,3,1.0,1496,1496,true,1496,1496,true,1496,,,,,,60,true,60,211,true,211,true
NPC/Class_A/210094/Default,4,3,3,1.0,444,444,true,444,444,true,444,,,,,,43,true,43,211,true,211,true
NPC/Class_A/210095/Default,0,3,3,1.0,20766,20766,true,20766,20766,true,20766,,,,,,59,true,59,210,true,210,true
NPC/Class_A/210095/Default,1,3,3,1.0,8303,8303,true,8303,8303,true,8303,,,,,,59,true,59,210,true,210,true
NPC/Class_A/210095/Default,2,3,3,1.0,4146,4146,true,4146,4146,true,4146,,,,,,59,true,59,210,true,210,true
NPC/Class_A/210095/Default,3,3,3,1.0,1241,1241,true,1241,1241,true,1241,,,,,,59,true,59,210,true,210,true
NPC/Class_A/210095/Default,4,3,3,1.0,370,370,true,370,370,true,370,,,,,,46,true,46,210,true,210,true
NPC/Class_A/210100/Default,0,1,1,1.0,48689,48689,true,48689,48689,true,48689,,,,,,169,true,169,259,true,259,true
NPC/Class_A/210100/Default,1,1,1,1.0,19473,19473,true,19473,19473,true,19473,,,,,,169,true,169,259,true,259,true
NPC/Class_A/210100/Default,2,1,1,1.0,9736,9736,true,9736,9736,true,9736,,,,,,169,true,169,259,true,259,true
NPC/Class_A/210100/Default,3,1,1,1.0,2920,2920,true,2920,2920,true,2920,,,,,,168,true,168,259,true,259,true
NPC/Class_A/210100/Default,4,1,1,1.0,876,876,true,876,876,true,876,,,,,,155,true,155,259,true,259,true
NPC/Class_A/210102/Default,0,4,4,1.0,53056,53056,true,53056,53056,true,53056,,,,,,149,true,149,312,true,431,true
NPC/Class_A/210102/Default,1,4,4,1.0,23198,23198,true,23198,23198,true,23198,,,,,,149,true,149,312,true,431,true
NPC/Class_A/210102/Default,2,4,4,1.0,10946,10946,true,10946,10946,true,10946,,,,,,149,true,149,312,true,431,true
NPC/Class_A/210102/Default,3,4,4,1.0,3366,3366,true,3366,3366,true,3366,,,,,,149,true,149,312,true,431,true
NPC/Class_A/210102/Default,4,4,4,1.0,1091,1091,true,1091,1091,true,1091,,,,,,136,true,136,312,true,431,true
NPC/Class_A/210105/Default,0,3,3,1.0,23208,23208,true,23208,23208,true,23208,,,,,,113,true,113,242,true,242,true
NPC/Class_A/210105/Default,1,3,3,1.0,11135,11135,true,11135,11135,true,11135,,,,,,113,true,113,242,true,242,true
NPC/Class_A/210105/Default,2,3,3,1.0,4951,4951,true,4951,4951,true,4951,,,,,,113,true,113,242,true,242,true
NPC/Class_A/210105/Default,3,3,3,1.0,1580,1580,true,1580,1580,true,1580,,,,,,111,true,111,242,true,242,true
NPC/Class_A/210105/Default,4,3,3,1.0,550,550,true,550,550,true,550,,,,,,69,true,69,242,true,242,true
NPC/Class_A/210106/Default,0,4,4,1.0,24159,24159,true,24159,24159,true,24159,,,,,,151,true,151,307,true,307,true
NPC/Class_A/210106/Default,1,4,4,1.0,11514,11514,true,11514,11514,true,11514,,,,,,151,true,151,307,true,307,true
NPC/Class_A/210106/Default,2,4,4,1.0,5139,5139,true,5139,5139,true,5139,,,,,,151,true,151,307,true,307,true
NPC/Class_A/210106/Default,3,4,4,1.0,1636,1636,true,1636,1636,true,1636,,,,,,150,true,150,307,true,307,true
NPC/Class_A/210106/Default,4,4,4,1.0,564,564,true,564,564,true,564,,,,,,102,true,102,307,true,307,true
NPC/Class_A/210107/Default,0,4,4,1.0,24068,24068,true,24068,24068,true,24068,,,,,,110,true,110,219,true,255,true
NPC/Class_A/210107/Default,1,4,4,1.0,11547,11547,true,11547,11547,true,11547,,,,,,108,true,108,219,true,255,true
NPC/Class_A/210107/Default,2,4,4,1.0,5105,5105,true,5105,5105,true,5105,,,,,,108,true,108,219,true,255,true
NPC/Class_A/210107/Default,3,4,4,1.0,1630,1630,true,1630,1630,true,1630,,,,,,104,true,104,219,true,255,true
NPC/Class_A/210107/Default,4,4,4,1.0,616,616,true,616,616,true,616,,,,,,79,true,79,219,true,255,true
NPC/Class_A/210110/Default,0,3,3,1.0,21577,21577,true,21577,21577,true,21577,,,,,,138,true,138,272,true,272,true
NPC/Class_A/210110/Default,1,3,3,1.0,10482,10482,true,10482,10482,true,10482,,,,,,137,true,137,272,true,272,true
NPC/Class_A/210110/Default,2,3,3,1.0,4624,4624,true,4624,4624,true,4624,,,,,,137,true,137,272,true,272,true
NPC/Class_A/210110/Default,3,3,3,1.0,1482,1482,true,1482,1482,true,1482,,,,,,137,true,137,272,true,272,true
NPC/Class_A/210110/Default,4,3,3,1.0,520,520,true,520,520,true,520,,,,,,92,true,92,272,true,272,true
NPC/Class_A/210111/Default,0,3,3,1.0,41753,41753,true,41753,41753,true,41753,,,,,,107,true,107,193,true,193,true
NPC/Class_A/210111/Default,1,3,3,1.0,18499,18499,true,18499,18499,true,18499,,,,,,107,true,107,193,true,193,true
NPC/Class_A/210111/Default,2,3,3,1.0,8447,8447,true,8447,8447,true,8447,,,,,,107,true,107,193,true,193,true
NPC/Class_A/210111/Default,3,3,3,1.0,2570,2570,true,2570,2570,true,2570,,,,,,105,true,105,193,true,193,true
NPC/Class_A/210111/Default,4,3,3,1.0,763,763,true,763,763,true,763,,,,,,101,true,101,193,true,193,true
NPC/Class_A/210112/Default,0,3,3,1.0,23858,23858,true,23858,23858,true,23858,,,,,,107,true,107,189,true,189,true
NPC/Class_A/210112/Default,1,3,3,1.0,11498,11498,true,11498,11498,true,11498,,,,,,107,true,107,189,true,189,true
NPC/Class_A/210112/Default,2,3,3,1.0,5059,5059,true,5059,5059,true,5059,,,,,,107,true,107,189,true,189,true
NPC/Class_A/210112/Default,3,3,3,1.0,1593,1593,true,1593,1593,true,1593,,,,,,107,true,107,189,true,189,true
NPC/Class_A/210112/Default,4,3,3,1.0,615,615,true,615,615,true,615,,,,,,72,true,72,189,true,189,true
NPC/Class_A/210113/Default,0,4,4,1.0,24899,24899,true,24899,24899,true,24899,,,,,,145,true,145,301,true,301,true
NPC/Class_A/210113/Default,1,4,4,1.0,11853,11853,true,11853,11853,true,11853,,,,,,145,true,145,301,true,301,true
NPC/Class_A/210113/Default,2,4,4,1.0,5178,5178,true,5178,5178,true,5178,,,,,,145,true,145,301,true,301,true
NPC/Class_A/210113/Default,3,4,4,1.0,1578,1578,true,1578,1578,true,1578,,,,,,133,true,133,301,true,301,true
NPC/Class_A/210113/Default,4,4,4,1.0,511,511,true,511,511,true,511,,,,,,101,true,101,301,true,301,true
NPC/Class_A/210114/Default,0,4,4,1.0,33654,33654,true,33654,33654,true,33654,,,,,,151,true,151,272,true,272,true
NPC/Class_A/210114/Default,1,4,4,1.0,15398,15398,true,15398,15398,true,15398,,,,,,151,true,151,272,true,272,true
NPC/Class_A/210114/Default,2,4,4,1.0,7024,7024,true,7024,7024,true,7024,,,,,,151,true,151,272,true,272,true
NPC/Class_A/210114/Default,3,4,4,1.0,2202,2202,true,2202,2202,true,2202,,,,,,141,true,141,272,true,272,true
NPC/Class_A/210114/Default,4,4,4,1.0,790,790,true,790,790,true,790,,,,,,93,true,93,272,true,272,true
NPC/Class_A/210116/Default,0,4,4,1.0,28073,28073,true,28073,28073,true,28073,,,,,,114,true,114,217,true,225,true
NPC/Class_A/210116/Default,1,4,4,1.0,13184,13184,true,13184,13184,true,13184,,,,,,114,true,114,217,true,225,true
NPC/Class_A/210116/Default,2,4,4,1.0,5900,5900,true,5900,5900,true,5900,,,,,,114,true,114,217,true,225,true
NPC/Class_A/210116/Default,3,4,4,1.0,1843,1843,true,1843,1843,true,1843,,,,,,112,true,112,217,true,225,true
NPC/Class_A/210116/Default,4,4,4,1.0,688,688,true,688,688,true,688,,,,,,79,true,79,217,true,225,true
NPC/Class_A/210117/Default,0,4,4,1.0,26906,26906,true,26906,26906,true,26906,,,,,,140,true,140,281,true,281,true
NPC/Class_A/210117/Default,1,4,4,1.0,12677,12677,true,12677,12677,true,12677,,,,,,140,true,140,281,true,281,true
NPC/Class_A/210117/Default,2,4,4,1.0,5670,5670,true,5670,5670,true,5670,,,,,,140,true,140,281,true,281,true
NPC/Class_A/210117/Default,3,4,4,1.0,1794,1794,true,1794,1794,true,1794,,,,,,136,true,136,281,true,281,true
NPC/Class_A/210117/Default,4,4,4,1.0,667,667,true,667,667,true,667,,,,,,115,true,115,281,true,281,true
NPC/Class_A/210118/Default,0,3,3,1.0,24938,24938,true,24938,24938,true,24938,,,,,,118,true,118,302,true,302,true
NPC/Class_A/210118/Default,1,3,3,1.0,11854,11854,true,11854,11854,true,11854,,,,,,118,true,118,302,true,302,true
NPC/Class_A/210118/Default,2,3,3,1.0,5299,5299,true,5299,5299,true,5299,,,,,,118,true,118,302,true,302,true
NPC/Class_A/210118/Default,3,3,3,1.0,1683,1683,true,1683,1683,true,1683,,,,,,104,true,104,302,true,302,true
NPC/Class_A/210118/Default,4,3,3,1.0,634,634,true,634,634,true,634,,,,,,81,true,81,302,true,302,true
NPC/Class_A/210119/Default,0,4,4,1.0,28324,28324,true,28324,28324,true,28324,,,,,,188,true,188,343,true,343,true
NPC/Class_A/210119/Default,1,4,4,1.0,13246,13246,true,13246,13246,true,13246,,,,,,188,true,188,343,true,343,true
NPC/Class_A/210119/Default,2,4,4,1.0,5956,5956,true,5956,5956,true,5956,,,,,,188,true,188,343,true,343,true
NPC/Class_A/210119/Default,3,4,4,1.0,1881,1881,true,1881,1881,true,1881,,,,,,177,true,177,343,true,343,true
NPC/Class_A/210119/Default,4,4,4,1.0,689,689,true,689,689,true,689,,,,,,130,true,130,343,true,343,true
NPC/Class_A/210120/Default,0,4,4,1.0,28567,28567,true,28567,28567,true,28567,,,,,,190,true,190,337,true,337,true
NPC/Class_A/210120/Default,1,4,4,1.0,13296,13296,true,13296,13296,true,13296,,,,,,190,true,190,337,true,337,true
NPC/Class_A/210120/Default,2,4,4,1.0,5986,5986,true,5986,5986,true,5986,,,,,,190,true,190,337,true,337,true
NPC/Class_A/210120/Default,3,4,4,1.0,1890,1890,true,1890,1890,true,1890,,,,,,179,true,179,337,true,337,true
NPC/Class_A/210120/Default,4,4,4,1.0,690,690,true,690,690,true,690,,,,,,127,true,127,337,true,337,true
NPC/Class_A/210121/Default,0,3,3,1.0,22097,22097,true,22097,22097,true,22097,,,,,,142,true,142,246,true,246,true
NPC/Class_A/210121/Default,1,3,3,1.0,10631,10631,true,10631,10631,true,10631,,,,,,142,true,142,246,true,246,true
NPC/Class_A/210121/Default,2,3,3,1.0,6808,6808,true,6808,6808,true,6808,,,,,,142,true,142,246,true,246,true
NPC/Class_A/210121/Default,3,3,3,1.0,1542,1542,true,1542,1542,true,1542,,,,,,141,true,141,246,true,246,true
NPC/Class_A/210121/Default,4,3,3,1.0,545,545,true,545,545,true,545,,,,,,120,true,120,246,true,246,true
NPC/Class_A/210122/Default,0,3,3,1.0,23749,23749,true,23749,23749,true,23749,,,,,,104,true,104,205,true,205,true
NPC/Class_A/210122/Default,1,3,3,1.0,11364,11364,true,11364,11364,true,11364,,,,,,104,true,104,205,true,205,true
NPC/Class_A/210122/Default,2,3,3,1.0,5046,5046,true,5046,5046,true,5046,,,,,,104,true,104,205,true,205,true
NPC/Class_A/210122/Default,3,3,3,1.0,1614,1614,true,1614,1614,true,1614,,,,,,100,true,100,205,true,205,true
NPC/Class_A/210122/Default,4,3,3,1.0,553,553,true,553,553,true,553,,,,,,82,true,82,205,true,205,true
NPC/Class_A/210123/Default,0,3,3,1.0,23916,23916,true,23916,23916,true,23916,,,,,,103,true,103,182,true,182,true
NPC/Class_A/210123/Default,1,3,3,1.0,11478,11478,true,11478,11478,true,11478,,,,,,103,true,103,182,true,182,true
NPC/Class_A/210123/Default,2,3,3,1.0,5086,5086,true,5086,5086,true,5086,,,,,,103,true,103,182,true,182,true
NPC/Class_A/210123/Default,3,3,3,1.0,1619,1619,true,1619,1619,true,1619,,,,,,100,true,100,182,true,182,true
NPC/Class_A/210123/Default,4,3,3,1.0,564,564,true,564,564,true,564,,,,,,84,true,84,182,true,182,true
NPC/Class_A/210124/Default,0,3,3,1.0,21575,21575,true,21575,21575,true,21575,,,,,,109,true,109,183,true,183,true
NPC/Class_A/210124/Default,1,3,3,1.0,10788,10788,true,10788,10788,true,10788,,,,,,109,true,109,183,true,183,true
NPC/Class_A/210124/Default,2,3,3,1.0,7190,7190,true,7190,7190,true,7190,,,,,,109,true,109,183,true,183,true
NPC/Class_A/210124/Default,3,3,3,1.0,1424,1424,true,1424,1424,true,1424,,,,,,105,true,105,183,true,183,true
NPC/Class_A/210124/Default,4,3,3,1.0,433,433,true,433,433,true,433,,,,,,74,true,74,183,true,183,true
NPC/Class_A/210125/Default,0,4,4,1.0,27005,27005,true,27005,27005,true,27005,,,,,,130,true,130,251,true,251,true
NPC/Class_A/210125/Default,1,4,4,1.0,12669,12669,true,12669,12669,true,12669,,,,,,130,true,130,251,true,251,true
NPC/Class_A/210125/Default,2,4,4,1.0,5673,5673,true,5673,5673,true,5673,,,,,,130,true,130,251,true,251,true
NPC/Class_A/210125/Default,3,4,4,1.0,1797,1797,true,1797,1797,true,1797,,,,,,128,true,128,251,true,251,true
NPC/Class_A/210125/Default,4,4,4,1.0,662,662,true,662,662,true,662,,,,,,94,true,94,251,true,251,true
NPC/Class_A/210126/Default,0,4,4,1.0,41100,41100,true,41100,41100,true,41100,,,,,,114,true,114,200,true,200,true
NPC/Class_A/210126/Default,1,4,4,1.0,18394,18394,true,18394,18394,true,18394,,,,,,114,true,114,200,true,200,true
NPC/Class_A/210126/Default,2,4,4,1.0,8507,8507,true,8507,8507,true,8507,,,,,,114,true,114,200,true,200,true
NPC/Class_A/210126/Default,3,4,4,1.0,2628,2628,true,2628,2628,true,2628,,,,,,113,true,113,200,true,200,true
NPC/Class_A/210126/Default,4,4,4,1.0,924,924,true,924,924,true,924,,,,,,97,true,97,200,true,200,true
NPC/Class_A/210127/Default,0,4,4,1.0,41552,41552,true,41552,41552,true,41552,,,,,,114,true,114,217,true,219,true
NPC/Class_A/210127/Default,1,4,4,1.0,18550,18550,true,18550,18550,true,18550,,,,,,114,true,114,217,true,219,true
NPC/Class_A/210127/Default,2,4,4,1.0,8613,8613,true,8613,8613,true,8613,,,,,,114,true,114,217,true,219,true
NPC/Class_A/210127/Default,3,4,4,1.0,2677,2677,true,2677,2677,true,2677,,,,,,113,true,113,217,true,219,true
NPC/Class_A/210127/Default,4,4,4,1.0,920,920,true,920,920,true,920,,,,,,97,true,97,217,true,219,true
NPC/Class_A/210128/Default,0,3,3,1.0,25166,25166,true,25166,25166,true,25166,,,,,,132,true,132,241,true,253,true
NPC/Class_A/210128/Default,1,3,3,1.0,11986,11986,true,11986,11986,true,11986,,,,,,132,true,132,241,true,253,true
NPC/Class_A/210128/Default,2,3,3,1.0,5323,5323,true,5323,5323,true,5323,,,,,,131,true,131,241,true,253,true
NPC/Class_A/210128/Default,3,3,3,1.0,1696,1696,true,1696,1696,true,1696,,,,,,130,true,130,241,true,253,true
NPC/Class_A/210128/Default,4,3,3,1.0,636,636,true,636,636,true,636,,,,,,115,true,115,241,true,253,true
NPC/Class_A/210129/Default,0,3,3,1.0,23209,23209,true,23209,23209,true,23209,,,,,,114,true,114,242,true,242,true
NPC/Class_A/210129/Default,1,3,3,1.0,11134,11134,true,11134,11134,true,11134,,,,,,114,true,114,242,true,242,true
NPC/Class_A/210129/Default,2,3,3,1.0,4950,4950,true,4950,4950,true,4950,,,,,,114,true,114,242,true,242,true
NPC/Class_A/210129/Default,3,3,3,1.0,1580,1580,true,1580,1580,true,1580,,,,,,112,true,112,242,true,242,true
NPC/Class_A/210129/Default,4,3,3,1.0,550,550,true,550,550,true,550,,,,,,76,true,76,242,true,242,true
NPC/Class_A/210130/Default,0,3,3,1.0,27024,27024,true,27024,27024,true,27024,,,,,,151,true,151,288,true,288,true
NPC/Class_A/210130/Default,1,3,3,1.0,12659,12659,true,12659,12659,true,12659,,,,,,151,true,151,288,true,288,true
NPC/Class_A/210130/Default,2,3,3,1.0,5713,5713,true,5713,5713,true,5713,,,,,,151,true,151,288,true,288,true
NPC/Class_A/210130/Default,3,3,3,1.0,1809,1809,true,1809,1809,true,1809,,,,,,150,true,150,288,true,288,true
NPC/Class_A/210130/Default,4,3,3,1.0,618,618,true,618,618,true,618,,,,,,99,true,99,288,true,288,true
NPC/Class_A/210131/Default,0,4,4,1.0,21214,21214,true,21214,21214,true,21214,,,,,,120,true,120,228,true,228,true
NPC/Class_A/210131/Default,1,4,4,1.0,10336,10336,true,10336,10336,true,10336,,,,,,120,true,120,228,true,228,true
NPC/Class_A/210131/Default,2,4,4,1.0,4548,4548,true,4548,4548,true,4548,,,,,,120,true,120,228,true,228,true
NPC/Class_A/210131/Default,3,4,4,1.0,1458,1458,true,1458,1458,true,1458,,,,,,118,true,118,228,true,228,true
NPC/Class_A/210131/Default,4,4,4,1.0,510,510,true,510,510,true,510,,,,,,78,true,78,228,true,228,true
NPC/Class_A/210132/Default,0,4,4,1.0,40358,40358,true,40358,40358,true,40358,,,,,,114,true,114,210,true,210,true
NPC/Class_A/210132/Default,1,4,4,1.0,18074,18074,true,18074,18074,true,18074,,,,,,114,true,114,210,true,210,true
NPC/Class_A/210132/Default,2,4,4,1.0,8375,8375,true,8375,8375,true,8375,,,,,,114,true,114,210,true,210,true
NPC/Class_A/210132/Default,3,4,4,1.0,2605,2605,true,2605,2605,true,2605,,,,,,113,true,113,210,true,210,true
NPC/Class_A/210132/Default,4,4,4,1.0,899,899,true,899,899,true,899,,,,,,97,true,97,210,true,210,true
NPC/Class_A/210133/Default,0,3,3,1.0,29021,29021,true,29021,29021,true,29021,,,,,,106,true,106,195,true,197,true
NPC/Class_A/210133/Default,1,3,3,1.0,12286,12286,true,12286,12286,true,12286,,,,,,106,true,106,195,true,197,true
NPC/Class_A/210133/Default,2,3,3,1.0,5638,5638,true,5638,5638,true,5638,,,,,,106,true,106,195,true,197,true
NPC/Class_A/210133/Default,3,3,3,1.0,1791,1791,true,1791,1791,true,1791,,,,,,104,true,104,195,true,197,true
NPC/Class_A/210133/Default,4,3,3,1.0,666,666,true,666,666,true,666,,,,,,92,true,92,195,true,197,true
NPC/Class_A/210134/Default,0,2,2,1.0,48056,48056,true,48056,48056,true,48056,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210134/Default,1,2,2,1.0,21020,21020,true,21020,21020,true,21020,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210134/Default,2,2,2,1.0,10007,10007,true,10007,10007,true,10007,,,,,,133,true,133,225,true,225,true
NPC/Class_A/210134/Default,3,2,2,1.0,3097,3097,true,3097,3097,true,3097,,,,,,131,true,131,225,true,225,true
NPC/Class_A/210134/Default,4,2,2,1.0,1057,1057,true,1057,1057,true,1057,,,,,,124,true,124,225,true,225,true
NPC/Class_A/210135/Default,0,1,1,1.0,34947,34947,true,34947,34947,true,34947,,,,,,83,true,83,130,true,130,true
NPC/Class_A/210135/Default,1,1,1,1.0,13978,13978,true,13978,13978,true,13978,,,,,,83,true,83,130,true,130,true
NPC/Class_A/210135/Default,2,1,1,1.0,6988,6988,true,6988,6988,true,6988,,,,,,83,true,83,130,true,130,true
NPC/Class_A/210135/Default,3,1,1,1.0,2095,2095,true,2095,2095,true,2095,,,,,,82,true,82,130,true,130,true
NPC/Class_A/210135/Default,4,1,1,1.0,628,628,true,628,628,true,628,,,,,,78,true,78,130,true,130,true
NPC/Class_A/210136/Default,0,2,2,1.0,55732,55732,true,55732,55732,true,55732,,,,,,72,true,72,185,true,185,true
NPC/Class_A/210136/Default,1,2,2,1.0,22291,22291,true,22291,22291,true,22291,,,,,,72,true,72,185,true,185,true
NPC/Class_A/210136/Default,2,2,2,1.0,11143,11143,true,11143,11143,true,11143,,,,,,72,true,72,185,true,185,true
NPC/Class_A/210136/Default,3,2,2,1.0,3340,3340,true,3340,3340,true,3340,,,,,,70,true,70,185,true,185,true
NPC/Class_A/210136/Default,4,2,2,1.0,1001,1001,true,1001,1001,true,1001,,,,,,67,true,67,185,true,185,true
NPC/Class_A/210137/Default,0,4,4,1.0,26398,26398,true,26398,26398,true,26398,,,,,,132,true,132,233,true,233,true
NPC/Class_A/210137/Default,1,4,4,1.0,12477,12477,true,12477,12477,true,12477,,,,,,132,true,132,233,true,233,true
NPC/Class_A/210137/Default,2,4,4,1.0,5570,5570,true,5570,5570,true,5570,,,,,,131,true,131,233,true,233,true
NPC/Class_A/210137/Default,3,4,4,1.0,1770,1770,true,1770,1770,true,1770,,,,,,130,true,130,233,true,233,true
NPC/Class_A/210137/Default,4,4,4,1.0,657,657,true,657,657,true,657,,,,,,118,true,118,233,true,233,true
NPC/Class_A/210140/Default,0,3,3,1.0,27023,27023,true,27023,27023,true,27023,,,,,,123,true,123,230,true,230,true
NPC/Class_A/210140/Default,1,3,3,1.0,12749,12749,true,12749,12749,true,12749,,,,,,123,true,123,230,true,230,true
NPC/Class_A/210140/Default,2,3,3,1.0,5702,5702,true,5702,5702,true,5702,,,,,,123,true,123,230,true,230,true
NPC/Class_A/210140/Default,3,3,3,1.0,1808,1808,true,1808,1808,true,1808,,,,,,121,true,121,230,true,230,true
NPC/Class_A/210140/Default,4,3,3,1.0,670,670,true,670,670,true,670,,,,,,93,true,93,230,true,230,true
NPC/Class_A/210141/Default,0,3,3,1.0,24266,24266,true,24266,24266,true,24266,,,,,,103,true,103,191,true,191,true
NPC/Class_A/210141/Default,1,3,3,1.0,11618,11618,true,11618,11618,true,11618,,,,,,103,true,103,191,true,191,true
NPC/Class_A/210141/Default,2,3,3,1.0,5157,5157,true,5157,5157,true,5157,,,,,,103,true,103,191,true,191,true
NPC/Class_A/210141/Default,3,3,3,1.0,1642,1642,true,1642,1642,true,1642,,,,,,99,true,99,191,true,191,true
NPC/Class_A/210141/Default,4,3,3,1.0,571,571,true,571,571,true,571,,,,,,81,true,81,191,true,191,true
NPC/Class_A/210142/Default,0,3,3,1.0,41753,41753,true,41753,41753,true,41753,,,,,,109,true,109,194,true,196,true
NPC/Class_A/210142/Default,1,3,3,1.0,18499,18499,true,18499,18499,true,18499,,,,,,109,true,109,194,true,196,true
NPC/Class_A/210142/Default,2,3,3,1.0,8446,8446,true,8446,8446,true,8446,,,,,,109,true,109,194,true,196,true
NPC/Class_A/210142/Default,3,3,3,1.0,2570,2570,true,2570,2570,true,2570,,,,,,107,true,107,194,true,196,true
NPC/Class_A/210142/Default,4,3,3,1.0,763,763,true,763,763,true,763,,,,,,103,true,103,194,true,196,true
NPC/Class_A/210144/Default,0,3,3,1.0,31770,31770,true,31770,31770,true,31770,,,,,,152,true,152,265,true,303,true
NPC/Class_A/210144/Default,1,3,3,1.0,14628,14628,true,14628,14628,true,14628,,,,,,152,true,152,265,true,303,true
NPC/Class_A/210144/Default,2,3,3,1.0,6646,6646,true,6646,6646,true,6646,,,,,,152,true,152,265,true,303,true
NPC/Class_A/210144/Default,3,3,3,1.0,2095,2095,true,2095,2095,true,2095,,,,,,150,true,150,265,true,303,true
NPC/Class_A/210144/Default,4,3,3,1.0,756,756,true,756,756,true,756,,,,,,131,true,131,265,true,303,true
NPC/Class_A/210145/Default,0,4,4,1.0,29096,29096,true,29096,29096,true,29096,,,,,,179,true,179,318,true,347,true
NPC/Class_A/210145/Default,1,4,4,1.0,13530,13530,true,13530,13530,true,13530,,,,,,179,true,179,318,true,347,true
NPC/Class_A/210145/Default,2,4,4,1.0,6016,6016,true,6016,6016,true,6016,,,,,,177,true,177,318,true,347,true
NPC/Class_A/210145/Default,3,4,4,1.0,1830,1830,true,1830,1830,true,1830,,,,,,160,true,160,318,true,347,true
NPC/Class_A/210145/Default,4,4,4,1.0,588,588,true,588,588,true,588,,,,,,121,true,121,318,true,347,true
