library_id,npc_class,library_kind,mesh_path,mesh_name,mesh_class,lod_index,triangle_count,active_bone_count,skeleton_path
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_11.SK_YoungWoman_Hat200998_11,SK_YoungWoman_Hat200998_11,SkeletalMesh,2,164,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_11.SK_YoungWoman_Hat200998_11,SK_YoungWoman_Hat200998_11,SkeletalMesh,3,48,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_11.SK_YoungWoman_Hat200998_11,SK_YoungWoman_Hat200998_11,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_12.SK_YoungWoman_Hat200998_12,SK_YoungWoman_Hat200998_12,SkeletalMesh,0,1000,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_12.SK_YoungWoman_Hat200998_12,SK_YoungWoman_Hat200998_12,SkeletalMesh,1,398,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_12.SK_YoungWoman_Hat200998_12,SK_YoungWoman_Hat200998_12,SkeletalMesh,2,198,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_12.SK_YoungWoman_Hat200998_12,SK_YoungWoman_Hat200998_12,SkeletalMesh,3,56,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_12.SK_YoungWoman_Hat200998_12,SK_YoungWoman_Hat200998_12,SkeletalMesh,4,16,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_13.SK_YoungWoman_Hat200998_13,SK_YoungWoman_Hat200998_13,SkeletalMesh,0,1000,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_13.SK_YoungWoman_Hat200998_13,SK_YoungWoman_Hat200998_13,SkeletalMesh,1,398,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_13.SK_YoungWoman_Hat200998_13,SK_YoungWoman_Hat200998_13,SkeletalMesh,2,198,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_13.SK_YoungWoman_Hat200998_13,SK_YoungWoman_Hat200998_13,SkeletalMesh,3,58,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_13.SK_YoungWoman_Hat200998_13,SK_YoungWoman_Hat200998_13,SkeletalMesh,4,16,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_14.SK_YoungWoman_Hat200998_14,SK_YoungWoman_Hat200998_14,SkeletalMesh,0,830,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_14.SK_YoungWoman_Hat200998_14,SK_YoungWoman_Hat200998_14,SkeletalMesh,1,331,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_14.SK_YoungWoman_Hat200998_14,SK_YoungWoman_Hat200998_14,SkeletalMesh,2,164,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_14.SK_YoungWoman_Hat200998_14,SK_YoungWoman_Hat200998_14,SkeletalMesh,3,48,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_14.SK_YoungWoman_Hat200998_14,SK_YoungWoman_Hat200998_14,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_17.SK_YoungWoman_Hat200998_17,SK_YoungWoman_Hat200998_17,SkeletalMesh,0,1000,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_17.SK_YoungWoman_Hat200998_17,SK_YoungWoman_Hat200998_17,SkeletalMesh,1,398,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_17.SK_YoungWoman_Hat200998_17,SK_YoungWoman_Hat200998_17,SkeletalMesh,2,198,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_17.SK_YoungWoman_Hat200998_17,SK_YoungWoman_Hat200998_17,SkeletalMesh,3,58,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_17.SK_YoungWoman_Hat200998_17,SK_YoungWoman_Hat200998_17,SkeletalMesh,4,16,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_26.SK_YoungWoman_Hat200998_26,SK_YoungWoman_Hat200998_26,SkeletalMesh,0,830,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_26.SK_YoungWoman_Hat200998_26,SK_YoungWoman_Hat200998_26,SkeletalMesh,1,330,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_26.SK_YoungWoman_Hat200998_26,SK_YoungWoman_Hat200998_26,SkeletalMesh,2,164,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_26.SK_YoungWoman_Hat200998_26,SK_YoungWoman_Hat200998_26,SkeletalMesh,3,48,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_26.SK_YoungWoman_Hat200998_26,SK_YoungWoman_Hat200998_26,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_27.SK_YoungWoman_Hat200998_27,SK_YoungWoman_Hat200998_27,SkeletalMesh,0,830,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_27.SK_YoungWoman_Hat200998_27,SK_YoungWoman_Hat200998_27,SkeletalMesh,1,330,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_27.SK_YoungWoman_Hat200998_27,SK_YoungWoman_Hat200998_27,SkeletalMesh,2,164,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_27.SK_YoungWoman_Hat200998_27,SK_YoungWoman_Hat200998_27,SkeletalMesh,3,48,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_27.SK_YoungWoman_Hat200998_27,SK_YoungWoman_Hat200998_27,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_29.SK_YoungWoman_Hat200998_29,SK_YoungWoman_Hat200998_29,SkeletalMesh,0,1000,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_29.SK_YoungWoman_Hat200998_29,SK_YoungWoman_Hat200998_29,SkeletalMesh,1,398,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_29.SK_YoungWoman_Hat200998_29,SK_YoungWoman_Hat200998_29,SkeletalMesh,2,198,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_29.SK_YoungWoman_Hat200998_29,SK_YoungWoman_Hat200998_29,SkeletalMesh,3,58,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200998_29.SK_YoungWoman_Hat200998_29,SK_YoungWoman_Hat200998_29,SkeletalMesh,4,16,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_05.SK_YoungWoman_Hat200999_05,SK_YoungWoman_Hat200999_05,SkeletalMesh,0,842,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_05.SK_YoungWoman_Hat200999_05,SK_YoungWoman_Hat200999_05,SkeletalMesh,1,335,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_05.SK_YoungWoman_Hat200999_05,SK_YoungWoman_Hat200999_05,SkeletalMesh,2,166,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_05.SK_YoungWoman_Hat200999_05,SK_YoungWoman_Hat200999_05,SkeletalMesh,3,48,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_05.SK_YoungWoman_Hat200999_05,SK_YoungWoman_Hat200999_05,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_09.SK_YoungWoman_Hat200999_09,SK_YoungWoman_Hat200999_09,SkeletalMesh,0,842,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_09.SK_YoungWoman_Hat200999_09,SK_YoungWoman_Hat200999_09,SkeletalMesh,1,335,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_09.SK_YoungWoman_Hat200999_09,SK_YoungWoman_Hat200999_09,SkeletalMesh,2,166,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_09.SK_YoungWoman_Hat200999_09,SK_YoungWoman_Hat200999_09,SkeletalMesh,3,48,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_09.SK_YoungWoman_Hat200999_09,SK_YoungWoman_Hat200999_09,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_16.SK_YoungWoman_Hat200999_16,SK_YoungWoman_Hat200999_16,SkeletalMesh,0,842,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_16.SK_YoungWoman_Hat200999_16,SK_YoungWoman_Hat200999_16,SkeletalMesh,1,336,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_16.SK_YoungWoman_Hat200999_16,SK_YoungWoman_Hat200999_16,SkeletalMesh,2,167,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_16.SK_YoungWoman_Hat200999_16,SK_YoungWoman_Hat200999_16,SkeletalMesh,3,50,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_16.SK_YoungWoman_Hat200999_16,SK_YoungWoman_Hat200999_16,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_22.SK_YoungWoman_Hat200999_22,SK_YoungWoman_Hat200999_22,SkeletalMesh,0,842,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_22.SK_YoungWoman_Hat200999_22,SK_YoungWoman_Hat200999_22,SkeletalMesh,1,336,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_22.SK_YoungWoman_Hat200999_22,SK_YoungWoman_Hat200999_22,SkeletalMesh,2,167,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_22.SK_YoungWoman_Hat200999_22,SK_YoungWoman_Hat200999_22,SkeletalMesh,3,50,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
NPC/Class_BC/Class_C/Female/YoungWoman,Class_BC,skeletal_archetype,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Class_C/Female/YoungWoman/Meshes/Hat/SK_YoungWoman_Hat200999_22.SK_YoungWoman_Hat200999_22,SK_YoungWoman_Hat200999_22,SkeletalMesh,4,14,7,SilverPalace/Content/ArtRes/CharRes/NPC/Class_BC/Skeleton/SK_BC_YoungWoman_Skeleton.SK_BC_YoungWoman_Skeleton
