category,texture_path,texture_name,texture_class,width,height,resolution,technical_path
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_04_N.T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_04_N,T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_04_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_05_DA.T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_05_DA,T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_05_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_05_N.T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_05_N,T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_05_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_06_DA.T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_06_DA,T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_06_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_06_N.T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_06_N,T_Gen_Foliage_Yard_Ivy_C_Impostor_Wood_06_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_Merge_Wood_01_DA.T_Gen_Foliage_Yard_Ivy_C_Merge_Wood_01_DA,T_Gen_Foliage_Yard_Ivy_C_Merge_Wood_01_DA,Texture2D,1024,1024,1024×1024,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_Merge_Wood_01_NR.T_Gen_Foliage_Yard_Ivy_C_Merge_Wood_01_NR,T_Gen_Foliage_Yard_Ivy_C_Merge_Wood_01_NR,Texture2D,512,512,512×512,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_01.T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_01,T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_01,Texture2D,23,21,23×21,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_02.T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_02,T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_02,Texture2D,39,2,39×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_03.T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_03,T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_03,Texture2D,139,2,139×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_04.T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_04,T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_04,Texture2D,19,5,19×5,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_05.T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_05,T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_05,Texture2D,86,2,86×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_06.T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_06,T_Gen_Foliage_Yard_Ivy_C_PivotPos_Wood_06,Texture2D,46,2,46×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_01.T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_01,T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_01,Texture2D,23,21,23×21,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_02.T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_02,T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_02,Texture2D,39,2,39×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_03.T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_03,T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_03,Texture2D,139,2,139×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_04.T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_04,T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_04,Texture2D,19,5,19×5,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_05.T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_05,T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_05,Texture2D,86,2,86×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_06.T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_06,T_Gen_Foliage_Yard_Ivy_C_XVector_Wood_06,Texture2D,46,2,46×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_01.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_01,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_01,Texture2D,19,13,19×13,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_02.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_02,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_02,Texture2D,29,7,29×7,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_03.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_03,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_03,Texture2D,10,9,10×9,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_04.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_04,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_04,Texture2D,5,2,5×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_05.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_05,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_05,Texture2D,43,5,43×5,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_06.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_06,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_06,Texture2D,19,2,19×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_07.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_07,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_07,Texture2D,131,2,131×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_08.T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_08,T_Gen_Foliage_Yard_Lvy_A_PivotPos_Wood_08,Texture2D,10,9,10×9,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_01.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_01,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_01,Texture2D,19,13,19×13,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_02.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_02,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_02,Texture2D,29,7,29×7,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_03.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_03,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_03,Texture2D,10,9,10×9,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_04.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_04,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_04,Texture2D,5,2,5×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_05.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_05,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_05,Texture2D,43,5,43×5,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_06.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_06,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_06,Texture2D,19,2,19×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_07.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_07,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_07,Texture2D,131,2,131×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_08.T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_08,T_Gen_Foliage_Yard_Lvy_A_XVector_Wood_08,Texture2D,10,9,10×9,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_01_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_01_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_01_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_01_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_01_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_01_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_02_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_02_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_02_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_02_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_02_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_02_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_03_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_03_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_03_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_03_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_03_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_03_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_04_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_04_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_04_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_04_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_04_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_04_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_05_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_05_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_05_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_05_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_05_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_05_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_06_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_06_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_06_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_06_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_06_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_06_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_07_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_07_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_07_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_07_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_07_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_07_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_08_DA.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_08_DA,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_08_DA,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_08_N.T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_08_N,T_Gen_Foliage_Yard_Lvy_B_Impostor_Wood_08_N,Texture2D,64,64,64×64,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_DA.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_DA,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_DA,Texture2D,1024,1024,1024×1024,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_NR.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_NR,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_NR,Texture2D,512,512,512×512,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_PivotPos,Texture2D,39,2,39×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_01_XVector,Texture2D,39,2,39×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_02_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_02_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_02_PivotPos,Texture2D,9,7,9×7,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_02_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_02_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_02_XVector,Texture2D,9,7,9×7,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_03_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_03_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_03_PivotPos,Texture2D,8,6,8×6,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_03_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_03_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_03_XVector,Texture2D,8,6,8×6,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_04_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_04_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_04_PivotPos,Texture2D,7,2,7×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_04_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_04_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_04_XVector,Texture2D,7,2,7×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_05_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_05_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_05_PivotPos,Texture2D,23,3,23×3,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_05_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_05_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_05_XVector,Texture2D,23,3,23×3,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_06_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_06_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_06_PivotPos,Texture2D,30,2,30×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_06_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_06_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_06_XVector,Texture2D,30,2,30×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_07_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_07_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_07_PivotPos,Texture2D,12,2,12×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_07_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_07_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_07_XVector,Texture2D,12,2,12×2,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_08_PivotPos.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_08_PivotPos,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_08_PivotPos,Texture2D,17,7,17×7,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_Ivy/Textures/T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_08_XVector.T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_08_XVector,T_Gen_Foliage_Yard_Lvy_B_Merge_Wood_08_XVector,Texture2D,17,7,17×7,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_MG/Textures/T_Gen_Foliage_Yard_MG_A_Impostor_Wood_01_DA.T_Gen_Foliage_Yard_MG_A_Impostor_Wood_01_DA,T_Gen_Foliage_Yard_MG_A_Impostor_Wood_01_DA,Texture2D,256,256,256×256,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_MG/Textures/T_Gen_Foliage_Yard_MG_A_Impostor_Wood_01_N.T_Gen_Foliage_Yard_MG_A_Impostor_Wood_01_N,T_Gen_Foliage_Yard_MG_A_Impostor_Wood_01_N,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_MG/Textures/T_Gen_Foliage_Yard_MG_A_Impostor_Wood_02_DA.T_Gen_Foliage_Yard_MG_A_Impostor_Wood_02_DA,T_Gen_Foliage_Yard_MG_A_Impostor_Wood_02_DA,Texture2D,256,256,256×256,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_MG/Textures/T_Gen_Foliage_Yard_MG_A_Impostor_Wood_02_N.T_Gen_Foliage_Yard_MG_A_Impostor_Wood_02_N,T_Gen_Foliage_Yard_MG_A_Impostor_Wood_02_N,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_MG/Textures/T_Gen_Foliage_Yard_MG_A_Impostor_Wood_03_DA.T_Gen_Foliage_Yard_MG_A_Impostor_Wood_03_DA,T_Gen_Foliage_Yard_MG_A_Impostor_Wood_03_DA,Texture2D,256,256,256×256,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_MG/Textures/T_Gen_Foliage_Yard_MG_A_Impostor_Wood_03_N.T_Gen_Foliage_Yard_MG_A_Impostor_Wood_03_N,T_Gen_Foliage_Yard_MG_A_Impostor_Wood_03_N,Texture2D,128,128,128×128,false
植被,SilverPalace/Content/ArtRes/EnvRes/GenericAsset/Foliage/Yard/Gen_Foliage_Yard_MG/Textures/T_Gen_Foliage_Yard_MG_A_Impostor_Wood_04_DA.T_Gen_Foliage_Yard_MG_A_Impostor_Wood_04_DA,T_Gen_Foliage_Yard_MG_A_Impostor_Wood_04_DA,Texture2D,256,256,256×256,false
