category,mesh_path,mesh_name,mesh_class,lod_count,lod0_triangles,is_pcg_baked_fragment
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_26.SM_PCGBakedFromSplineMesh_Arc_26,SM_PCGBakedFromSplineMesh_Arc_26,StaticMesh,6,28,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_260.SM_PCGBakedFromSplineMesh_Arc_260,SM_PCGBakedFromSplineMesh_Arc_260,StaticMesh,6,48,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_261.SM_PCGBakedFromSplineMesh_Arc_261,SM_PCGBakedFromSplineMesh_Arc_261,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_262.SM_PCGBakedFromSplineMesh_Arc_262,SM_PCGBakedFromSplineMesh_Arc_262,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_263.SM_PCGBakedFromSplineMesh_Arc_263,SM_PCGBakedFromSplineMesh_Arc_263,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_264.SM_PCGBakedFromSplineMesh_Arc_264,SM_PCGBakedFromSplineMesh_Arc_264,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_265.SM_PCGBakedFromSplineMesh_Arc_265,SM_PCGBakedFromSplineMesh_Arc_265,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_266.SM_PCGBakedFromSplineMesh_Arc_266,SM_PCGBakedFromSplineMesh_Arc_266,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_267.SM_PCGBakedFromSplineMesh_Arc_267,SM_PCGBakedFromSplineMesh_Arc_267,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_268.SM_PCGBakedFromSplineMesh_Arc_268,SM_PCGBakedFromSplineMesh_Arc_268,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_269.SM_PCGBakedFromSplineMesh_Arc_269,SM_PCGBakedFromSplineMesh_Arc_269,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_27.SM_PCGBakedFromSplineMesh_Arc_27,SM_PCGBakedFromSplineMesh_Arc_27,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_270.SM_PCGBakedFromSplineMesh_Arc_270,SM_PCGBakedFromSplineMesh_Arc_270,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_271.SM_PCGBakedFromSplineMesh_Arc_271,SM_PCGBakedFromSplineMesh_Arc_271,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_272.SM_PCGBakedFromSplineMesh_Arc_272,SM_PCGBakedFromSplineMesh_Arc_272,StaticMesh,6,96,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_273.SM_PCGBakedFromSplineMesh_Arc_273,SM_PCGBakedFromSplineMesh_Arc_273,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_274.SM_PCGBakedFromSplineMesh_Arc_274,SM_PCGBakedFromSplineMesh_Arc_274,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_275.SM_PCGBakedFromSplineMesh_Arc_275,SM_PCGBakedFromSplineMesh_Arc_275,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_276.SM_PCGBakedFromSplineMesh_Arc_276,SM_PCGBakedFromSplineMesh_Arc_276,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_277.SM_PCGBakedFromSplineMesh_Arc_277,SM_PCGBakedFromSplineMesh_Arc_277,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_278.SM_PCGBakedFromSplineMesh_Arc_278,SM_PCGBakedFromSplineMesh_Arc_278,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_279.SM_PCGBakedFromSplineMesh_Arc_279,SM_PCGBakedFromSplineMesh_Arc_279,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_28.SM_PCGBakedFromSplineMesh_Arc_28,SM_PCGBakedFromSplineMesh_Arc_28,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_280.SM_PCGBakedFromSplineMesh_Arc_280,SM_PCGBakedFromSplineMesh_Arc_280,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_281.SM_PCGBakedFromSplineMesh_Arc_281,SM_PCGBakedFromSplineMesh_Arc_281,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_282.SM_PCGBakedFromSplineMesh_Arc_282,SM_PCGBakedFromSplineMesh_Arc_282,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_283.SM_PCGBakedFromSplineMesh_Arc_283,SM_PCGBakedFromSplineMesh_Arc_283,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_284.SM_PCGBakedFromSplineMesh_Arc_284,SM_PCGBakedFromSplineMesh_Arc_284,StaticMesh,6,144,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_285.SM_PCGBakedFromSplineMesh_Arc_285,SM_PCGBakedFromSplineMesh_Arc_285,StaticMesh,6,259,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_286.SM_PCGBakedFromSplineMesh_Arc_286,SM_PCGBakedFromSplineMesh_Arc_286,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_287.SM_PCGBakedFromSplineMesh_Arc_287,SM_PCGBakedFromSplineMesh_Arc_287,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_288.SM_PCGBakedFromSplineMesh_Arc_288,SM_PCGBakedFromSplineMesh_Arc_288,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_289.SM_PCGBakedFromSplineMesh_Arc_289,SM_PCGBakedFromSplineMesh_Arc_289,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_29.SM_PCGBakedFromSplineMesh_Arc_29,SM_PCGBakedFromSplineMesh_Arc_29,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_290.SM_PCGBakedFromSplineMesh_Arc_290,SM_PCGBakedFromSplineMesh_Arc_290,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_291.SM_PCGBakedFromSplineMesh_Arc_291,SM_PCGBakedFromSplineMesh_Arc_291,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_292.SM_PCGBakedFromSplineMesh_Arc_292,SM_PCGBakedFromSplineMesh_Arc_292,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_293.SM_PCGBakedFromSplineMesh_Arc_293,SM_PCGBakedFromSplineMesh_Arc_293,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_294.SM_PCGBakedFromSplineMesh_Arc_294,SM_PCGBakedFromSplineMesh_Arc_294,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_295.SM_PCGBakedFromSplineMesh_Arc_295,SM_PCGBakedFromSplineMesh_Arc_295,StaticMesh,6,256,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_296.SM_PCGBakedFromSplineMesh_Arc_296,SM_PCGBakedFromSplineMesh_Arc_296,StaticMesh,6,255,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_297.SM_PCGBakedFromSplineMesh_Arc_297,SM_PCGBakedFromSplineMesh_Arc_297,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_298.SM_PCGBakedFromSplineMesh_Arc_298,SM_PCGBakedFromSplineMesh_Arc_298,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_299.SM_PCGBakedFromSplineMesh_Arc_299,SM_PCGBakedFromSplineMesh_Arc_299,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_3.SM_PCGBakedFromSplineMesh_Arc_3,SM_PCGBakedFromSplineMesh_Arc_3,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_30.SM_PCGBakedFromSplineMesh_Arc_30,SM_PCGBakedFromSplineMesh_Arc_30,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_300.SM_PCGBakedFromSplineMesh_Arc_300,SM_PCGBakedFromSplineMesh_Arc_300,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_301.SM_PCGBakedFromSplineMesh_Arc_301,SM_PCGBakedFromSplineMesh_Arc_301,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_302.SM_PCGBakedFromSplineMesh_Arc_302,SM_PCGBakedFromSplineMesh_Arc_302,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_303.SM_PCGBakedFromSplineMesh_Arc_303,SM_PCGBakedFromSplineMesh_Arc_303,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_304.SM_PCGBakedFromSplineMesh_Arc_304,SM_PCGBakedFromSplineMesh_Arc_304,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_305.SM_PCGBakedFromSplineMesh_Arc_305,SM_PCGBakedFromSplineMesh_Arc_305,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_306.SM_PCGBakedFromSplineMesh_Arc_306,SM_PCGBakedFromSplineMesh_Arc_306,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_307.SM_PCGBakedFromSplineMesh_Arc_307,SM_PCGBakedFromSplineMesh_Arc_307,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_308.SM_PCGBakedFromSplineMesh_Arc_308,SM_PCGBakedFromSplineMesh_Arc_308,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_309.SM_PCGBakedFromSplineMesh_Arc_309,SM_PCGBakedFromSplineMesh_Arc_309,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_31.SM_PCGBakedFromSplineMesh_Arc_31,SM_PCGBakedFromSplineMesh_Arc_31,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_310.SM_PCGBakedFromSplineMesh_Arc_310,SM_PCGBakedFromSplineMesh_Arc_310,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_311.SM_PCGBakedFromSplineMesh_Arc_311,SM_PCGBakedFromSplineMesh_Arc_311,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_312.SM_PCGBakedFromSplineMesh_Arc_312,SM_PCGBakedFromSplineMesh_Arc_312,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_313.SM_PCGBakedFromSplineMesh_Arc_313,SM_PCGBakedFromSplineMesh_Arc_313,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_314.SM_PCGBakedFromSplineMesh_Arc_314,SM_PCGBakedFromSplineMesh_Arc_314,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_315.SM_PCGBakedFromSplineMesh_Arc_315,SM_PCGBakedFromSplineMesh_Arc_315,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_316.SM_PCGBakedFromSplineMesh_Arc_316,SM_PCGBakedFromSplineMesh_Arc_316,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_317.SM_PCGBakedFromSplineMesh_Arc_317,SM_PCGBakedFromSplineMesh_Arc_317,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_318.SM_PCGBakedFromSplineMesh_Arc_318,SM_PCGBakedFromSplineMesh_Arc_318,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_319.SM_PCGBakedFromSplineMesh_Arc_319,SM_PCGBakedFromSplineMesh_Arc_319,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_32.SM_PCGBakedFromSplineMesh_Arc_32,SM_PCGBakedFromSplineMesh_Arc_32,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_320.SM_PCGBakedFromSplineMesh_Arc_320,SM_PCGBakedFromSplineMesh_Arc_320,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_321.SM_PCGBakedFromSplineMesh_Arc_321,SM_PCGBakedFromSplineMesh_Arc_321,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_322.SM_PCGBakedFromSplineMesh_Arc_322,SM_PCGBakedFromSplineMesh_Arc_322,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_323.SM_PCGBakedFromSplineMesh_Arc_323,SM_PCGBakedFromSplineMesh_Arc_323,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_324.SM_PCGBakedFromSplineMesh_Arc_324,SM_PCGBakedFromSplineMesh_Arc_324,StaticMesh,5,36,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_325.SM_PCGBakedFromSplineMesh_Arc_325,SM_PCGBakedFromSplineMesh_Arc_325,StaticMesh,5,404,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_326.SM_PCGBakedFromSplineMesh_Arc_326,SM_PCGBakedFromSplineMesh_Arc_326,StaticMesh,5,344,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_327.SM_PCGBakedFromSplineMesh_Arc_327,SM_PCGBakedFromSplineMesh_Arc_327,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_328.SM_PCGBakedFromSplineMesh_Arc_328,SM_PCGBakedFromSplineMesh_Arc_328,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_329.SM_PCGBakedFromSplineMesh_Arc_329,SM_PCGBakedFromSplineMesh_Arc_329,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_33.SM_PCGBakedFromSplineMesh_Arc_33,SM_PCGBakedFromSplineMesh_Arc_33,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_330.SM_PCGBakedFromSplineMesh_Arc_330,SM_PCGBakedFromSplineMesh_Arc_330,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_331.SM_PCGBakedFromSplineMesh_Arc_331,SM_PCGBakedFromSplineMesh_Arc_331,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_332.SM_PCGBakedFromSplineMesh_Arc_332,SM_PCGBakedFromSplineMesh_Arc_332,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_333.SM_PCGBakedFromSplineMesh_Arc_333,SM_PCGBakedFromSplineMesh_Arc_333,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_334.SM_PCGBakedFromSplineMesh_Arc_334,SM_PCGBakedFromSplineMesh_Arc_334,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_335.SM_PCGBakedFromSplineMesh_Arc_335,SM_PCGBakedFromSplineMesh_Arc_335,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_336.SM_PCGBakedFromSplineMesh_Arc_336,SM_PCGBakedFromSplineMesh_Arc_336,StaticMesh,6,384,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_337.SM_PCGBakedFromSplineMesh_Arc_337,SM_PCGBakedFromSplineMesh_Arc_337,StaticMesh,6,24,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_338.SM_PCGBakedFromSplineMesh_Arc_338,SM_PCGBakedFromSplineMesh_Arc_338,StaticMesh,6,24,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_339.SM_PCGBakedFromSplineMesh_Arc_339,SM_PCGBakedFromSplineMesh_Arc_339,StaticMesh,6,24,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_34.SM_PCGBakedFromSplineMesh_Arc_34,SM_PCGBakedFromSplineMesh_Arc_34,StaticMesh,6,52,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_340.SM_PCGBakedFromSplineMesh_Arc_340,SM_PCGBakedFromSplineMesh_Arc_340,StaticMesh,6,24,true
大建筑,SilverPalace/Content/ArtRes/EnvRes/OpenWorld/PeerageDistrict/PCGAsset/BakeFromSplineMesh/Arc/SM_PCGBakedFromSplineMesh_Arc_341.SM_PCGBakedFromSplineMesh_Arc_341,SM_PCGBakedFromSplineMesh_Arc_341,StaticMesh,6,24,true
